article,rrc,rrc_adjusted,sell_price,commission_rate,commission,margin_vs_rrc
22-483,1411.0,1411.0,1730,0.18,311.4,7.6
22-487,1411.0,1411.0,1730,0.18,311.4,7.6
22-495,1411.0,1411.0,1730,0.18,311.4,7.6
22-571,1411.0,1411.0,1730,0.18,311.4,7.6
22-731,1411.0,1411.0,1730,0.18,311.4,7.6
22-753,1411.0,1411.0,1730,0.18,311.4,7.6
22-776,1411.0,1411.0,1730,0.18,311.4,7.6
22-787,1411.0,1411.0,1730,0.18,311.4,7.6
22-795,1411.0,1411.0,1730,0.18,311.4,7.6
22-823,1411.0,1411.0,1730,0.18,311.4,7.6
Q0340,1411.0,1411.0,1730,0.18,311.4,7.6
Q0614,1411.0,1411.0,1730,0.18,311.4,7.6
Q0654,1411.0,1411.0,1730,0.18,311.4,7.6
QNS-24,1411.0,1411.0,1730,0.18,311.4,7.6
NS0598,1411.0,1411.0,1730,0.18,311.4,7.6
BK1074,1411.0,1411.0,1730,0.18,311.4,7.6
GM2367,1411.0,1411.0,1730,0.18,311.4,7.6
MB4158,1411.0,1411.0,1730,0.18,311.4,7.6
QBR-F 0139-09,1411.0,1411.0,1730,0.18,311.4,7.6
QBR-F 7016-09,1411.0,1411.0,1730,0.18,311.4,7.6
QBR-F 5000-68,1411.0,1411.0,1730,0.18,311.4,7.6
QBR-F 0172-76,1411.0,1411.0,1730,0.18,311.4,7.6
QBR-F 0355-47,1411.0,1411.0,1730,0.18,311.4,7.6
QBR-F 0377-68,1411.0,1411.0,1730,0.18,311.4,7.6
QBR-F 0406-09,1411.0,1411.0,1730,0.18,311.4,7.6
QBR-F 0491-18,1411.0,1411.0,1730,0.18,311.4,7.6
QBR-F 0493-09,1411.0,1411.0,1730,0.18,311.4,7.6
QBR-F 2312-68,1411.0,1411.0,1730,0.18,311.4,7.6
QBR-F 0830-68,1411.0,1411.0,1730,0.18,311.4,7.6
QBR-F 1040-35,1411.0,1411.0,1730,0.18,311.4,7.6
QBR-F 1104-09A,1411.0,1411.0,1730,0.18,311.4,7.6
QBR-F 1128-50,1411.0,1411.0,1730,0.18,311.4,7.6
QBR-F 1231-36,1411.0,1411.0,1730,0.18,311.4,7.6
QBR-F 1821-30,1411.0,1411.0,1730,0.18,311.4,7.6
QBR-F 3308-17,1411.0,1411.0,1730,0.18,311.4,7.6
QBR-F 3705-30,1411.0,1411.0,1730,0.18,311.4,7.6
QBR-F 3814-68,1411.0,1411.0,1730,0.18,311.4,7.6
QBR-F 4011-09,1411.0,1411.0,1730,0.18,311.4,7.6
QBR-F 4635-09,1411.0,1411.0,1730,0.18,311.4,7.6
QBR-F 5017-68,1411.0,1411.0,1730,0.18,311.4,7.6
QBR-F 6204-09A,1411.0,1411.0,1730,0.18,311.4,7.6
QBR-F 9033-68,1411.0,1411.0,1730,0.18,311.4,7.6
Q65795,1411.0,1411.0,1730,0.18,311.4,7.6
QBR-F 04116-68,1411.0,1411.0,1730,0.18,311.4,7.6
QBR-F 3205-09,1411.0,1411.0,1730,0.18,311.4,7.6
QBR-F 2707-09,1411.0,1411.0,1730,0.18,311.4,7.6
QBR-F 0821-09,1411.0,1411.0,1730,0.18,311.4,7.6
QBR-F 2715-17,1411.0,1411.0,1730,0.18,311.4,7.6
QBR-F 4424-13,1411.0,1411.0,1730,0.18,311.4,7.6
QBR-F 4490-09,1411.0,1411.0,1730,0.18,311.4,7.6
QBR-F 2706-16,1411.0,1411.0,1730,0.18,311.4,7.6
QBR-F 0320-02,1411.0,1411.0,1730,0.18,311.4,7.6
QBR-F 0121-35,1411.0,1411.0,1730,0.18,311.4,7.6
QBR-F 2434-13,1411.0,1411.0,1730,0.18,311.4,7.6
BM3811,1411.0,1411.0,1730,0.18,311.4,7.6
QBR-F 1002-21,1411.0,1411.0,1730,0.18,311.4,7.6
QBR-F 0382-09,1411.0,1411.0,1730,0.18,311.4,7.6
QBR-F 3073-50,1411.0,1411.0,1730,0.18,311.4,7.6
QBR-F 4204-68,1411.0,1411.0,1730,0.18,311.4,7.6
Si_H13,1500.0,1500.0,1730,0.13,224.9,5.1
Si_H4,1500.0,1500.0,1730,0.13,224.9,5.1
QBR-F 0904-50,1383.0,1383.0,1690,0.18,304.2,2.8
GL2307,1383.0,1383.0,1690,0.18,304.2,2.8
QBR-F 04112-68,1383.0,1383.0,1690,0.18,304.2,2.8
QBR-F 2306-68,1383.0,1383.0,1690,0.18,304.2,2.8
QCV 2053 RN 01,1365.0,1365.0,1670,0.18,300.6,4.4
16-059,1365.0,1365.0,1670,0.18,300.6,4.4
16-075,1365.0,1365.0,1670,0.18,300.6,4.4
16-076,1365.0,1365.0,1670,0.18,300.6,4.4
16-115,1365.0,1365.0,1670,0.18,300.6,4.4
22-1022,1365.0,1365.0,1670,0.18,300.6,4.4
22-1034,1365.0,1365.0,1670,0.18,300.6,4.4
22-1129,1365.0,1365.0,1670,0.18,300.6,4.4
22-1176,1365.0,1365.0,1670,0.18,300.6,4.4
22-1179,1365.0,1365.0,1670,0.18,300.6,4.4
22-1240,1365.0,1365.0,1670,0.18,300.6,4.4
22-1259,1365.0,1365.0,1670,0.18,300.6,4.4
22-1285,1365.0,1365.0,1670,0.18,300.6,4.4
22-1419,1365.0,1365.0,1670,0.18,300.6,4.4
22-1435,1365.0,1365.0,1670,0.18,300.6,4.4
22-1439,1365.0,1365.0,1670,0.18,300.6,4.4
22-1513,1365.0,1365.0,1670,0.18,300.6,4.4
22-1533,1365.0,1365.0,1670,0.18,300.6,4.4
22-1548,1365.0,1365.0,1670,0.18,300.6,4.4
22-419,1365.0,1365.0,1670,0.18,300.6,4.4
22-624,1365.0,1365.0,1670,0.18,300.6,4.4
Q0065,1365.0,1365.0,1670,0.18,300.6,4.4
Q0108,1365.0,1365.0,1670,0.18,300.6,4.4
Q0307,1365.0,1365.0,1670,0.18,300.6,4.4
Q0886,1365.0,1365.0,1670,0.18,300.6,4.4
BK0369,1365.0,1365.0,1670,0.18,300.6,4.4
OP0466,1365.0,1365.0,1670,0.18,300.6,4.4
PG0966,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0846-68,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0165-09,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0429-18,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0430-68,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0449-39,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0468-09,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0481-50,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0531-04,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0714-18,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0920-68,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 6102-09,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 1113-09,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 3902-50,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0716-09,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0741-09,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0777-09,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0796-09,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0842-68,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0861-68,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 1133-30,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 1152-30,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 1313-82,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 1820-50,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 1824-39,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 2116-68,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 2317-50,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 2612-42,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 3079-09,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 3081-09,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 3082-68,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 3319-18,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 3324-82,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 3325-57,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 3904-02,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 4101-05,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 5010-09,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 5025-68,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 5029-09,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 5064-71,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 6208-82,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 9020-68,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 9039-68,1365.0,1365.0,1670,0.18,300.6,4.4
Qjp-02Afs,1365.0,1365.0,1670,0.18,300.6,4.4
Qlx-03Afs,1365.0,1365.0,1670,0.18,300.6,4.4
Qbm-09,1365.0,1365.0,1670,0.18,300.6,4.4
Bi-LED-24V-12V,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-WC (3048+0304),1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 3509-26,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 6231-09,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 2911-42,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 5002-82,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 2701-50,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 3510-26,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0120-35,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 1024-02,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0483-18,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 04105-30,1365.0,1365.0,1670,0.18,300.6,4.4
Qsd-244,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 6230-68,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 6228-68,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 04110-30,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 1210-09,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 1217-21,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 2425-18,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 1309-13,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 6217-68,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 6218-68,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 1101-50,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 1160-68,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 1154-82,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0751-02,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0712-68,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 4024-57,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0713-82,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0702-18,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0857-09,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0801-04,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0802-35A,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0824-82,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0857-82A,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0802-35,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0836-18,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 2610-82A,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 3329-35,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 4202-82,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0625-02,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0510-82A,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0612-17,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0508-12,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 5229-09,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 6116-09,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 2529-02,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 2528-02,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 9047-02,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 04114-09,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0175-17,1365.0,1365.0,1670,0.18,300.6,4.4
TB1450,1365.0,1365.0,1670,0.18,300.6,4.4
TB1451,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 3612-18,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 3612-57,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 1224-56,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0721-82,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0720-17,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 1034-50,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 9017-68,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0168-47A,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0191-50,1365.0,1365.0,1670,0.18,300.6,4.4
TB1089,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0466-02,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0496-30,1365.0,1365.0,1670,0.18,300.6,4.4
TB521,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 6106-82,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0457-18A,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 1148-50,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 04103-68,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 04117-09,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 04121-68,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 04122-68,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 04128-68,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 04130-68,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0435-36A,1365.0,1365.0,1670,0.18,300.6,4.4
QBR-F 0456-82,1365.0,1365.0,1670,0.18,300.6,4.4
TY0581,1347.0,1347.0,1650,0.18,297.0,6.0
QBR-F 2318-68,1347.0,1347.0,1650,0.18,297.0,6.0
QAU-07,1320.0,1320.0,1610,0.18,289.8,0.2
QCC-14,1320.0,1320.0,1610,0.18,289.8,0.2
22-008,1320.0,1320.0,1610,0.18,289.8,0.2
22-1092,1320.0,1320.0,1610,0.18,289.8,0.2
22-1246,1320.0,1320.0,1610,0.18,289.8,0.2
22-1247,1320.0,1320.0,1610,0.18,289.8,0.2
22-1280,1320.0,1320.0,1610,0.18,289.8,0.2
22-146,1320.0,1320.0,1610,0.18,289.8,0.2
22-147,1320.0,1320.0,1610,0.18,289.8,0.2
22-375,1320.0,1320.0,1610,0.18,289.8,0.2
22-578,1320.0,1320.0,1610,0.18,289.8,0.2
22-799,1320.0,1320.0,1610,0.18,289.8,0.2
22-816,1320.0,1320.0,1610,0.18,289.8,0.2
22-930,1320.0,1320.0,1610,0.18,289.8,0.2
22-971,1320.0,1320.0,1610,0.18,289.8,0.2
Q0068,1320.0,1320.0,1610,0.18,289.8,0.2
Q0097,1320.0,1320.0,1610,0.18,289.8,0.2
Q0483,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-W TY-0437,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-W NS-5047,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-W NS-5049,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 0164-30,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 0160-18,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 0179-42,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 0310-82,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 0330-09,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 0415-09,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 0427-09,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 0445-18,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 0460-18,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 0461-26,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 0468-82,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 0501-18,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 0528-50,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 0529-82,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 0631-50,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 0632-09,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 0724-02,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 0757-09,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 0762-50,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 0774-68,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 0782-68,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 0785-18,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 0816-09,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 0822-18A,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 0826-09,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 0905-16,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 0906-09,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 0912-82,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 1003-09,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 1014-68,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 1016-04,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 1017-09,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 1019-18,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 1025-09A,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 1032-50,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 1116-17,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 1121-17,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 1132-57,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 1216-26,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 1219-02,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 1222-09,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 1225-13,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 1312-02,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 1817-18,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 1823-82,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 1827-68,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 1829-68,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 2105-82,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 2627-82,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 3080-30,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 3303-18,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 3307-27,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 3307-30,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 3310-09,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 3323-50,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 3800-17,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 3802-02,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 3929-30A,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 3936-68,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 4052-02,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 4062-02A,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 4101-30,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 5065-02,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 5209-39,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 6002-02,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 6219-09,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 6225-30,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 7011-18,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 9014-09,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 9015-09,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 9047-09,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 5025-82,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 0865-09,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 0209-09A,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 5011-09,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 2802-02,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 2400-09,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 0304-02,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 2401-04,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 4001-06,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 24002-09,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 3204-09,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 3109-09,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 1811-02,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 3333-02,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 4413-09,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 1610-35,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 1012-18,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 0760-18,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 3311-35,1320.0,1320.0,1610,0.18,289.8,0.2
QBR-F 0456-17,1320.0,1320.0,1610,0.18,289.8,0.2
Q0897-F2,1310.0,1310.0,1600,0.18,288.0,2.0
QBR-F 0373-02,1310.0,1310.0,1600,0.18,288.0,2.0
TB2661,1310.0,1310.0,1600,0.18,288.0,2.0
QGM-11,1274.0,1274.0,1560,0.18,280.8,5.2
QJP-02,1274.0,1274.0,1560,0.18,280.8,5.2
22-064,1274.0,1274.0,1560,0.18,280.8,5.2
22-065,1274.0,1274.0,1560,0.18,280.8,5.2
22-091,1274.0,1274.0,1560,0.18,280.8,5.2
22-181,1274.0,1274.0,1560,0.18,280.8,5.2
22-443,1274.0,1274.0,1560,0.18,280.8,5.2
22-647,1274.0,1274.0,1560,0.18,280.8,5.2
22-953,1274.0,1274.0,1560,0.18,280.8,5.2
Q0004-F2,1274.0,1274.0,1560,0.18,280.8,5.2
Q0029,1274.0,1274.0,1560,0.18,280.8,5.2
Q0044-F2,1274.0,1274.0,1560,0.18,280.8,5.2
Q0069,1274.0,1274.0,1560,0.18,280.8,5.2
Q0406,1274.0,1274.0,1560,0.18,280.8,5.2
Q0558,1274.0,1274.0,1560,0.18,280.8,5.2
Q0722,1274.0,1274.0,1560,0.18,280.8,5.2
HD0355A,1274.0,1274.0,1560,0.18,280.8,5.2
LX0616,1274.0,1274.0,1560,0.18,280.8,5.2
MS3309,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 0704-82,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 0722-02,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 2609-18,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 0715-35A,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 1103-82,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 0410-82,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 0110-02,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 0111-02,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 0126-02,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 0158-82,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 0209-09,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 0210-02,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 0315-06,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 0368-09,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 0409-18,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 0420-82A,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 0428-02,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 0429-09A,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 0434-82,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 0451-18A,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 0520-02,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 0520-18,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 0524-18,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 0525-02,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 1010-09,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-A 01119,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 0703-82,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 0726-09,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 0746-82,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 0761-50,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 0809-02,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 0817-18,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 0821-06,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 0901-35A,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 0910A-18,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 0914-82,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 1012-01,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 1022-26,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 1110-35,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 1118-82,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 1135-50,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 1239-18,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 1239-30,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 1303-09,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 1306-29B,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 1809-09,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 1818-13,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 1825-68,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 1835-82,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 2302-09,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 2604-09,1274.0,1274.0,1560,0.18,280.8,5.2
QBR-F 3302-18,1274.0,1274.0,1560,0.18,280.8,5.2
